id,network_id,degree,trial_maker_id,origin_id,participant_id,sung_pitch1,sung_pitch2,sung_pitch3,sung_pitch4,sung_pitch5,sung_note_durations,peter_tonalness,peter_mode,peter_estimated_key,peter_estimated_tonic,pter_tonal.clarity,pter_tonal.spike,daniel_tonalness,daniel_mode,daniel_estimated_key,m21_key,m21_mode,m21_confidence,m21_key_full
621,20,2,imitation_chain,352.0,43.0,59.6356022586531,55.093652010831,67.0411237880132,59.3177701467755,55.6549037421217,"0.339024943310657,0.291904761904762,0.594512471655329,0.32718820861678,0.625555555555556",0.5861787816135038,Minor,C,0,1.1798499613747384,0.1769763009252545,0.5859202664786987,minor,c,F,minor,0.4093808006954159,F minor
780,20,3,imitation_chain,460.0,51.0,48.2573793168185,43.7120760351873,55.2338942301766,48.4851163096957,43.3238216775463,"0.391428571428571,0.365714285714286,0.57938775510204,0.449546485260771,0.757709750566893",0.6837981298988985,Major,C,0,1.0335007010054889,0.1870875444189665,0.6829943726146002,major,C,F,minor,0.6185974494613365,F minor
1448,20,4,imitation_chain,555.0,85.0,60.258803294945,55.7134183765056,66.5874144439822,61.662645575502,60.2466247143308,"0.362630385487528,0.419478458049887,0.548730158730159,0.339931972789116,0.558526077097505",0.804320664554206,Major,C,0,1.0329375441421076,0.2064334005330082,0.8106354366253038,major,C,C,minor,0.581078710873784,C minor
1783,20,5,imitation_chain,888.0,106.0,48.182035802216,43.0030021184214,54.2298634833074,50.0957449264203,47.7086954201749,"0.652108843537415,0.688934240362812,0.625963718820862,0.669138321995465,0.73734693877551",0.5787303454703047,Major,C,0,1.1284278267546504,0.2791502375994679,0.5425256590662658,major,C,C,minor,0.5111265999981633,C minor
3238,20,6,imitation_chain,1037.0,218.0,60.3639059680991,55.0518642915936,66.3170090397731,62.068630655767,60.2917148776523,"0.593174603174603,0.545419501133787,0.605918367346939,0.270657596371882,0.650589569160998",0.5787303454703047,Major,C,0,1.1284278267546504,0.2791502375994679,0.5497694776519644,major,C,C,minor,0.5111265999981633,C minor
3482,20,7,imitation_chain,1598.0,228.0,48.6085855112571,43.7021571124372,54.6630970881114,49.5121314121869,47.6020250235218,"0.565487528344671,0.57578231292517,0.591179138321995,0.22015873015873,0.645079365079366",0.5238362249615525,Major,C,0,1.033869373393127,0.19188360815757,0.5319633095145416,major,C,C,minor,0.3424415536119261,C minor
4610,20,8,imitation_chain,1699.0,319.0,60.5026027822168,55.0848071061519,65.5149452509712,57.3561756712638,60.1507587320176,"0.547278911564626,0.499478458049887,0.513718820861678,0.372630385487529,0.639229024943311",0.454327481457918,Major,F#,6,1.006983681288512,0.2238992976408407,0.491929033201909,major,F#,D,major,0.3456855555170003,D major
5249,20,9,imitation_chain,2115.0,361.0,59.6950732908682,55.5137112928097,65.689277210366,55.6447978288801,60.0561697390886,"0.512176870748299,0.510680272108843,0.513650793650794,0.337800453514739,0.65061224489796",0.4872146627406595,Minor,C,0,1.1193484300229306,0.2433612137072676,0.4619383309416949,minor,c,F,minor,0.45828537953939913,F minor
5504,20,10,imitation_chain,2395.0,370.0,61.1615461389992,56.1455392379177,64.457018438875,57.8206282820562,61.5508469976303,"0.5240589569161,0.511224489795919,0.525056689342403,0.453945578231293,1.10065759637188",0.5361246392250764,Minor,C#,1,1.246429922079542,0.2220840273581899,0.5321561790557356,minor,c#,C#,minor,0.3465704669324364,C# minor
5526,20,11,imitation_chain,2542.0,371.0,61.2742603752851,56.2358928544578,64.3080189755233,56.291862214,61.7049321017324,"0.512607709750567,0.441655328798186,0.594149659863946,0.475804988662132,1.06614512471655",0.6051638985216837,Minor,C#,1,1.375736594372238,0.2318622771075139,0.597625028780004,minor,c#,C#,minor,0.5689974880255458,C# minor
171,21,1,imitation_chain,21.0,7.0,69.6850550002246,64.2310776520314,60.9724789621243,63.7387847952249,59.3775173680801,"0.256575963718821,0.248208616780045,0.569954648526077,0.570907029478458,0.696281179138322",0.4213045411484514,Major,B,11,1.0094441934449505,0.1385647214729384,0.4380394370918499,minor,a#,A,major,0.5936916829638333,A major
1068,21,2,imitation_chain,288.0,68.0,58.2675201254106,53.0003443334957,47.8610606792202,52.230869952598,47.3448626199936,"0.281133786848073,0.24437641723356,0.864013605442177,0.197845804988662,0.702721088435374",0.3332013299028178,Major,F,5,1.1763752963501997,0.1611008027587819,0.3492459442145999,major,F,A,minor,0.30941729899202836,A minor
2223,21,3,imitation_chain,680.0,130.0,54.8282856994361,62.9571662941963,58.1939779539616,61.8867841144037,59.9733935423841,"0.221632653061224,0.224807256235828,0.810068027210884,0.22514739229025,0.823990929705215",0.7378398926423009,Minor,G,7,1.1506929842107212,0.1813401473037721,0.7200884351271981,minor,g,C,minor,0.7874723798588873,C minor
3504,21,4,imitation_chain,1230.0,235.0,65.8306652046143,64.0063802339372,59.377118195886,62.8072846773961,59.3938763174113,"0.190657596371882,0.24281179138322,0.788412698412698,0.189705215419501,0.615442176870748",0.8769734418064011,Major,B,11,1.1970384244599166,0.2210151663472873,0.8865632969281338,major,B,B,major,0.7488441956453521,B major
3729,21,5,imitation_chain,1717.0,252.0,66.0904300182441,63.4117988555384,59.14956302154,62.5977662341598,59.3918051427306,"0.19047619047619,0.242585034013605,0.603718820861678,0.18984126984127,0.580861678004535",0.8706229976683291,Major,B,11,1.2723178827136186,0.2361564150741509,0.8785282375638743,major,B,B,major,0.7446022276624664,B major
4312,21,6,imitation_chain,1777.0,300.0,64.7797545849602,61.7711798688084,58.35923457374141,62.9179294594928,59.2330091388814,"0.179342403628118,0.212879818594104,0.615895691609977,0.155555555555556,0.511746031746032",0.5862350852811243,Major,A#,10,1.5072631856912626,0.205312715665091,0.5942327851408479,major,A#,B-,major,0.6084628113623586,B- major
4323,21,7,imitation_chain,1980.0,301.0,55.1863559008212,51.2729268725922,49.1709365773215,52.3338901389172,47.6319447415598,"0.314240362811791,0.277732426303855,0.726984126984127,0.266802721088435,0.79514739229025",0.4788282733879792,Minor,C,0,1.0072145902482064,0.1881688672741641,0.4827450590863609,major,C,C,major,0.37725374507193005,C major
4781,21,8,imitation_chain,1987.0,329.0,52.0498032270312,49.2188112173242,48.6182845901507,51.3870813123363,47.0653070127554,"0.40469387755102,0.369387755102041,0.784353741496599,0.428095238095238,0.690702947845805",0.7013160237188377,Minor,C#,1,1.1613138163527597,0.1913381828925969,0.7161811528700197,minor,c#,C#,minor,0.6001572703223853,C# minor
5159,21,9,imitation_chain,2181.0,353.0,63.9434282104415,53.9542783980436,57.6559791052522,60.3671807919542,52.9032411332994,"0.386031746031746,0.324671201814059,0.649569160997732,0.396417233560091,1.12102040816327",0.5702617992583566,Major,A#,10,1.154713376161084,0.2327122302824667,0.5369714917276099,major,A#,B-,minor,0.3416158884802269,B- minor
5457,21,10,imitation_chain,2342.0,367.0,49.3943422539457,44.9054263814784,42.5565306985131,49.4296767691881,46.7695654340101,"0.554263038548753,0.516848072562359,0.444149659863946,0.507414965986394,0.587097505668934",0.4157342235491685,Minor,B,11,1.012821801563332,0.1834096218611207,0.4149759651341453,minor,b,F#,minor,0.49968114808275454,F# minor
5952,21,11,imitation_chain,2509.0,400.0,61.3920521037058,56.5797966533523,53.5968786737554,61.6105854143354,61.5788659445179,"0.569977324263039,0.568707482993197,0.521451247165533,0.662312925170068,0.593219954648526",0.7070263388657357,Minor,F#,6,1.0765092446167126,0.2076201557033725,0.670240301575991,minor,f#,D,major,0.6469522774587937,D major
647,22,1,imitation_chain,22.0,45.0,59.5588341175383,66.4501905979656,65.4880008373218,64.1699036117034,63.1235074913466,"0.327256235827664,1.00083900226757,1.04403628117914,1.07836734693878,0.328344671201814",0.553023674386332,Minor,C,0,1.1177287686534474,0.1652257714082622,0.5283698074872323,minor,c,B-,minor,0.25161897678705325,B- minor
1207,22,2,imitation_chain,477.0,80.0,47.0158832415332,54.089633009191,52.6682790437894,51.7920007785801,50.8832406991162,"0.437324263038549,0.682607709750567,0.231859410430839,0.865510204081632,0.75111111111111",0.5186755960577365,Minor,D#,3,1.0451126652742886,0.2460353895169272,0.5198762705211118,minor,d#,B,major,0.6114694235851478,B major
2593,22,3,imitation_chain,742.0,150.0,45.0308272223633,53.9786661993318,51.9705110435576,50.8484708447349,50.1479002665275,"0.270181405895692,0.694149659863946,0.935691609977324,1.10337868480726,0.726825396825397",0.7568651656068104,Major,A,9,1.0821658817836393,0.1844174053985766,0.7331186281078799,major,A,D,major,0.6821250585775684,D major
3199,22,4,imitation_chain,1357.0,212.0,54.8500132260315,63.8246118091993,62.3430649950637,60.6192533160464,60.6597544197163,"0.337369614512472,0.674557823129252,0.512993197278912,0.558639455782313,0.673832199546485",0.4472357484935659,Major,G,7,1.1294972292385594,0.1809638992422475,0.4220327482257515,major,G,A,major,0.5024533911884004,A major
4189,22,5,imitation_chain,1573.0,290.0,43.3071758940532,51.6763241221775,49.9300758993364,48.2473824751945,47.8597350930773,"0.308639455782313,0.831927437641724,0.739092970521542,0.726303854875284,0.81843537414966",0.7747466435069423,Major,C,0,1.0571353126483587,0.1795534194620557,0.7600325766301018,major,C,C,major,0.8055794465873768,C major
5273,22,6,imitation_chain,1938.0,361.0,54.7912880449173,63.8584222227619,61.5581681461954,59.4430305507042,59.828652494227,"0.360498866213152,0.882244897959183,0.581768707482993,0.892063492063492,0.914965986394558",0.8330028591067383,Major,G,7,1.1473777996645922,0.1850158532258863,0.8138780783325597,major,G,C,major,0.7813433445152402,C major
6474,22,7,imitation_chain,2415.0,438.0,54.6609583505619,63.7544808491191,61.5515494283419,59.4538012390014,59.479746745114,"0.597891156462585,0.916916099773243,0.9737641723356,0.93843537414966,1.11115646258503",0.8236536828018745,Minor,B,11,1.048392534095712,0.2227712003235178,0.8311600215645034,minor,b,G,major,0.7303189705942223,G major
6564,22,8,imitation_chain,2908.0,446.0,52.9413392162708,63.5912249482369,60.5604975605832,56.7257771805542,59.030404855586,"0.544308390022676,0.940045351473923,0.962018140589569,0.971791383219955,1.08848072562358",0.3487001398872703,Minor,C#,1,1.1129026015247974,0.1371871903963865,0.393332239056608,minor,c#,A,major,0.6821250585775684,A major
6897,22,9,imitation_chain,2947.0,461.0,52.0256801456401,63.9102199283125,60.5014910907717,56.17243530054,58.8252796244492,"0.589455782312925,0.905056689342403,0.915555555555556,0.947981859410431,1.35335600907029",0.7899905635854773,Major,E,4,1.099076691211842,0.202583438631864,0.7691287159142481,major,E,E,major,0.6978979185115386,E major
7113,22,10,imitation_chain,3091.0,473.0,52.8682014010106,64.7448013253932,61.4671737958204,57.8742250941753,60.1838288061107,"0.498027210884354,0.870907029478458,0.847324263038548,0.741541950113378,1.0427664399093",0.6853675773902818,Minor,F,5,1.1615987007655375,0.1863339697559844,0.6688067749311434,minor,f,B-,minor,0.810014725451749,B- minor
7524,22,11,imitation_chain,3205.0,499.0,55.4437870369405,64.8871340059472,58.1412219152487,58.4115217333906,60.480135239965,"0.384444444444444,0.894353741496599,0.78859410430839,0.777165532879818,1.19267573696145",0.6505593409235334,Minor,G,7,1.032185406513898,0.1591868927712805,0.6377339866076009,major,A#,E-,major,0.721056040028123,E- major
908,23,1,imitation_chain,23.0,61.0,58.021734600054,61.1922349976027,64.9591061861143,55.132899022326,60.4861751706226,"0.774761904761905,0.631814058956916,0.732925170068027,0.614444444444444,0.916145124716553",0.7902279354494638,Major,F,5,1.2241107957126869,0.1706487201422258,0.8053935857433867,major,F,F,minor,0.664446982379305,F minor
1301,23,2,imitation_chain,590.0,83.0,44.7648237666318,48.8112065419074,52.8475821562232,42.9853519474972,48.4060188814667,"0.538321995464853,0.634104308390022,0.635759637188209,0.537165532879819,0.944353741496599",0.830858623026165,Major,F,5,1.2362927565534088,0.2342756837754934,0.8475717623361125,major,F,F,major,0.6821250585775684,F major
2521,23,3,imitation_chain,794.0,153.0,45.6533983942454,49.4179420282693,52.5281767331614,43.5326803719301,47.9369527428291,"0.389501133786848,0.461541950113379,0.463469387755102,0.377709750566893,0.540272108843537",0.7431535550597232,Major,F,5,1.01966406178167,0.1645971355480695,0.7670008059657974,major,F,B-,minor,0.7874723798588872,B- minor
2738,23,4,imitation_chain,1307.0,182.0,57.8004138867274,60.8130496031776,64.7706805925841,53.8918581367772,58.4409538019008,"0.500226757369614,0.54750566893424,0.548390022675737,0.463786848072562,0.442471655328798",0.8494360028163487,Minor,A#,10,1.103817294904046,0.2147994783708083,0.846299873309807,minor,a#,F#,major,0.6793733295414774,F# major
3605,23,5,imitation_chain,1413.0,244.0,56.8095976718845,60.7037957438627,65.4724014029164,57.8607107749498,60.1790411225715,"0.613401360544218,0.60312925170068,0.732721088435374,0.672086167800453,1.02936507936508",0.8558285117546361,Major,F,5,1.33200942757724,0.229905511487101,0.868628400246102,major,F,B-,minor,0.6553668990462745,B- minor
4658,23,6,imitation_chain,1745.0,320.0,45.8723965357406,49.9283686705829,57.0501540054523,44.688177583028,51.9763927438819,"0.677868480725623,0.611587301587302,0.672698412698413,0.631859410430839,1.19002267573696",0.6511177006743534,Major,A,9,1.1868544598283477,0.2104112682611584,0.6910958021931926,major,A,D,minor,0.5874389548851466,D minor
4933,23,7,imitation_chain,2152.0,335.0,54.6757814231955,57.0829536329025,62.3933693527756,56.5137161502129,54.9347297596868,"0.5218820861678,0.487981859410431,0.397278911564626,0.499342403628118,1.05219954648526",0.8269341834894298,Major,G,7,1.1099757051811006,0.2077373435456724,0.8294515397408425,major,G,D,minor,0.6518358985425426,D minor
5514,23,8,imitation_chain,2252.0,371.0,55.1095329597777,57.3595823408499,62.2124150687006,57.4626267670476,55.3249458111574,"0.602630385487528,0.592267573696145,0.589229024943311,0.638480725623583,1.05238095238095",0.8269341834894298,Major,G,7,1.1099757051811006,0.2077373435456724,0.8294515397408425,major,G,D,minor,0.6518358985425426,D minor
6399,23,9,imitation_chain,2554.0,431.0,55.9503682341735,58.2517569107689,62.6604812827408,57.6915237280353,55.764111632397,"0.59124716553288,0.671133786848073,0.581678004535148,0.579977324263039,0.902199546485261",0.8269341834894294,Major,G#,8,1.1099757051811,0.2077373435456723,0.8294303820997434,major,G#,E-,minor,0.6518358985425426,E- minor
6606,23,10,imitation_chain,2878.0,442.0,46.0456851096581,49.8045689178196,52.4461968260896,45.7831508889123,44.0557067379947,"0.482222222222222,0.491156462585034,0.55514739229025,0.49390022675737,0.792403628117913",0.3762661685152061,Minor,G#,8,1.054585295106072,0.2032788801668671,0.3905420407952657,major,E,E-,major,0.3007528157281459,E- major
6704,23,11,imitation_chain,2972.0,452.0,59.4859654876242,62.5889645780496,64.5088282294256,59.4623947042653,56.1456105577661,"0.611315192743764,0.605419501133787,0.628843537414966,0.581428571428572,1.69884353741497",0.6042688203489505,Minor,G#,8,1.2654168357243576,0.2435544586025493,0.5577826152089416,minor,g#,G#,minor,0.5588232882977311,G# minor
185,24,1,imitation_chain,24.0,9.0,66.5485517976636,58.2472912276856,61.4061165493561,56.0823184772111,62.6399789562379,"0.318004535147392,0.765011337868481,0.339297052154195,0.995170068027211,1.13566893424036",0.5025940221488641,Major,D#,3,1.182713019919921,0.163748097969316,0.5048156393769163,major,D#,E-,major,0.6102667704374698,E- major
920,24,2,imitation_chain,295.0,62.0,65.6199572297393,58.9110686672691,64.6970515870489,57.9818925044715,62.7211451858138,"0.306303854875284,0.869818594104308,0.259591836734693,0.673378684807256,1.04344671201814",0.7495900067004572,Minor,D#,3,1.890473691745882,0.2477689021515056,0.7375914157668545,minor,d#,E-,minor,0.7214196394525809,E- minor
1445,24,3,imitation_chain,600.0,87.0,54.3388474039505,49.3049983920472,53.1589568839731,47.3860353982953,52.8106496543084,"0.279206349206349,0.922947845804989,0.267369614512472,0.737052154195011,0.670408163265306",0.5262070621410783,Minor,F,5,1.1083936171308273,0.1971438878454686,0.5261027027827666,minor,f,C#,major,0.4341398745894197,C# major
1652,24,4,imitation_chain,883.0,101.0,53.5004612575481,49.1747813241404,53.087710443941,46.3677364070324,51.7565197065344,"0.302131519274376,0.733242630385488,0.267596371882086,0.67827664399093,0.693356009070294",0.2438572794798816,Minor,F#,6,1.041028240181068,0.1060141373045945,0.255265639231263,minor,f#,F#,major,0.47797533712099627,F# major
2567,24,5,imitation_chain,965.0,145.0,52.0444621878342,46.1110659448025,49.9688823336147,46.0599623307947,51.8475212818949,"0.301655328798186,0.598548752834467,0.243310657596372,0.679591836734693,0.959092970521541",0.4900660383819163,Minor,E,4,1.177845371798124,0.1800025444101321,0.5074147678041787,minor,e,G,minor,0.2218382874478102,G minor
3355,24,6,imitation_chain,1336.0,222.0,51.6259271805172,44.924251582679,52.2023857211681,44.1735917672155,49.6739988711175,"0.382426303854875,0.678571428571428,0.347482993197279,0.677619047619047,0.622789115646258",0.5495533116671971,Minor,E,4,1.0022665130551185,0.1593687681145597,0.561652708222574,minor,e,A,major,0.5809540959506698,A major
3695,24,7,imitation_chain,1650.0,252.0,62.211328231654,55.4968317538075,62.4110958691334,55.2725973656488,59.6535330992286,"0.305419501133787,0.563764172335601,0.270748299319728,0.591383219954649,0.518866213151928",0.6292082446406566,Major,G,7,1.1073746303534084,0.1622081641727061,0.6120280680226483,major,G,G,minor,0.7102775638248877,G minor
4242,24,8,imitation_chain,1765.0,290.0,50.7388141664747,43.4586069824798,50.148352453937,43.3117092611221,47.0914569945044,"0.35907029478458,0.597301587301587,0.289342403628118,0.550544217687075,1.08340136054422",0.6074292966005436,Minor,B,11,1.1677956258466935,0.1859686349189354,0.5874358185868593,minor,b,G,major,0.570533561447249,G major
5093,24,9,imitation_chain,1957.0,349.0,54.1986096129203,49.8552426525918,54.44815185508,51.1323717184038,54.3315229593411,"0.412743764172335,0.657074829931973,0.406303854875283,0.600702947845805,0.694648526077098",0.6746304556039813,Minor,F#,6,1.0120730830497908,0.2268246843634289,0.6753335611378135,minor,f#,B,major,0.5252842257796383,B major
5440,24,10,imitation_chain,2315.0,369.0,66.7556780935208,61.9044881595211,66.0831168258932,62.7307954968128,66.274485484657,"0.39859410430839,0.639591836734694,0.514104308390023,0.627641723356009,0.963854875283447",0.5309001382177706,Minor,F#,6,1.0463971080304972,0.1900377615170841,0.5290261191060799,minor,f#,D,major,0.4327504509065315,D major
5978,24,11,imitation_chain,2494.0,398.0,67.3426917514614,61.4462269228741,67.2801922886397,61.4121087065258,64.8431535770038,"0.43578231292517,0.616077097505669,0.479637188208617,0.581655328798186,0.90390022675737",0.4983487604297412,Minor,G,7,1.165290188642906,0.1842951929523298,0.5115252897700231,minor,g,B-,minor,0.22183828744781023,B- minor
683,25,1,imitation_chain,25.0,45.0,58.1530605890685,59.9543632863788,57.145302465283,56.9992399367813,58.1119961560889,"1.19163265306122,0.373650793650794,0.868662131519274,0.776439909297053,0.592380952380952",0.5082015963393413,Major,A#,10,1.0106922049037876,0.2063282860626333,0.5123074525436692,major,A#,F,major,0.5727911067846008,F major
1007,25,2,imitation_chain,497.0,65.0,59.0540919489878,60.3214185766498,58.4655422386457,56.5789354390648,58.8676161665587,"1.3024716553288,0.304739229024944,0.592335600907029,0.764308390022676,1.56102040816327",0.5091020399884938,Minor,B,11,1.0615475721016028,0.2375915582449796,0.5117662716606377,minor,b,A,minor,0.4036564905607943,A minor
1327,25,3,imitation_chain,654.0,83.0,58.8958201220875,60.1112598347118,59.2356302080858,57.2813870458051,59.1398928553461,"0.868299319727891,0.327233560090703,0.753650793650794,0.464807256235827,1.01877551020408",0.6532862346116703,Minor,B,11,1.0307104345380729,0.2310891564451305,0.6530474320269838,minor,b,G,major,0.51995649573303,G major
2052,25,4,imitation_chain,815.0,123.0,58.6185630957028,59.2498372545787,58.4357612020873,57.303938763071,58.2998628592762,"0.834897959183673,0.396553287981859,0.788231292517007,0.488253968253968,0.783628117913832",0.4668796157370449,Minor,A#,10,1.035335319221041,0.1882594516813909,0.462903518679035,minor,a#,G#,minor,0.31888385835032557,G# minor
3235,25,5,imitation_chain,1162.0,218.0,58.8709241057845,60.5780841743878,58.9070203925064,55.4003260012264,58.5213736229633,"0.696485260770975,0.270362811791383,0.638888888888889,0.269024943310657,0.800385487528345",0.6913505295245873,Minor,B,11,1.0353176329092406,0.2344543681392733,0.6906593224190154,minor,b,E,minor,0.4432955836053157,E minor
3334,25,6,imitation_chain,1596.0,220.0,59.1833835416163,60.7614629291899,58.341765256538,54.4298362460989,58.6246833444809,"1.04963718820862,0.454875283446712,0.845963718820862,0.440861678004535,1.0075283446712",0.6117893743186588,Major,B,11,1.0393183707932752,0.2270418548032372,0.6106400775281268,major,B,F#,major,0.6469535496209314,F# major
3485,25,7,imitation_chain,1641.0,228.0,47.088094367815,50.5202024562814,47.5893819200913,43.0719952154367,47.1897699869198,"0.956303854875283,0.323922902494331,0.853242630385487,0.365578231292517,1.04854875283447",0.4810908516639246,Major,B,11,1.0433136588337113,0.1769576418276406,0.4809972874902766,major,B,G,major,0.4327504509065314,G major
3524,25,8,imitation_chain,1700.0,235.0,58.8124202020155,62.9766498219941,60.7832204459387,53.4689514122478,58.4014256600833,"0.880181405895692,0.351269841269841,0.972993197278911,0.347551020408163,0.77687074829932",0.6529122319081585,Minor,A#,10,1.3000872882954295,0.2170570459329996,0.644621021587241,minor,a#,B-,minor,0.6405034927803754,B- minor
4012,25,9,imitation_chain,1734.0,266.0,58.1644834346303,62.4601306075599,60.3679302783254,54.7446058779281,58.3866075876208,"0.725759637188209,0.397437641723356,0.696780045351474,0.486575963718821,1.08804988662131",0.6723834644736802,Major,A#,10,1.2648034475222305,0.2117531033708702,0.6692642684399114,major,A#,G,minor,0.7852128516368742,G minor
4588,25,10,imitation_chain,1900.0,319.0,58.4726058686871,62.4715847228189,60.34618498628,54.9624044186831,58.4435196610605,"0.627324263038549,0.593832199546485,0.604603174603175,0.591473922902494,0.684875283446711",0.6723834644736802,Major,A#,10,1.2648034475222305,0.2117531033708702,0.6692642684399114,major,A#,G,minor,0.7852128516368742,G minor
4975,25,11,imitation_chain,2103.0,341.0,57.6812305813865,63.2627468277116,60.8660486173901,53.027587991517,58.7426448033677,"0.3159410430839,0.421315192743764,0.512380952380952,0.360362811791383,0.679931972789116",0.5618775497047666,Minor,A#,10,1.1337478863938886,0.1899950090035971,0.5544163415358688,minor,a#,B-,minor,0.6405034927803754,B- minor
1416,26,1,imitation_chain,26.0,85.0,60.1899787216085,59.968307061911,55.8949958532652,55.2401777981481,56.1660429673748,"0.650816326530612,0.593378684807256,0.326009070294785,0.822244897959184,0.476666666666667",0.7193363932694524,Major,G#,8,1.347398988545351,0.2371522983342589,0.7157030991637203,major,G#,F,minor,0.6614906948887485,F minor
4046,26,2,imitation_chain,864.0,268.0,60.4876307597229,60.5026640456041,56.1338812741623,55.5284346978507,56.7198987701656,"0.754739229024943,0.812358276643991,0.407165532879819,0.879433106575963,0.776621315192744",0.4900841422098034,Major,G#,8,1.0211665752024506,0.170943242590712,0.4890074207382748,minor,a,F#,minor,0.4093808006954159,F# minor
4635,26,3,imitation_chain,1913.0,318.0,60.5393712308955,60.443845766041,55.2851574921504,52.2125966059163,56.6693701005191,"0.696530612244898,0.634104308390023,0.406780045351474,0.486507936507937,0.776031746031747",0.4051438723388089,Major,A,9,1.0557709577154004,0.14794098204043,0.4094329050502288,major,A,C,major,0.5423166817760025,C major
4775,26,4,imitation_chain,2137.0,329.0,48.1861253429169,48.0960227053446,43.3423565489825,42.8494684447002,46.1741187619459,"0.767278911564626,0.667981859410431,0.515986394557823,0.203628117913832,0.6440589569161",0.6944221720108573,Minor,G,7,1.199273469533885,0.1744780526331971,0.6691297376113369,minor,g,G,minor,0.619665964471984,G minor
4807,26,5,imitation_chain,2178.0,333.0,48.3572939585537,48.5722752646914,45.675645034419,41.4527240550376,44.8165888073474,"0.772857142857143,0.761156462585034,0.654331065759637,0.524036281179139,0.849795918367347",0.5503995929164384,Major,F,5,1.114499095184282,0.1932884366537922,0.538915662402358,major,F,B-,minor,0.6553668990462745,B- minor
4942,26,6,imitation_chain,2199.0,341.0,61.0908032864051,60.8877513040486,57.926425302156,54.1957716530859,59.1799609016364,"0.737687074829932,0.811337868480726,0.384444444444444,0.395102040816326,0.869092970521542",0.6141228308973308,Major,F#,6,1.0521273629694614,0.1944065124666887,0.6070508745519856,major,F#,F#,major,0.8171577122443329,F# major
5271,26,7,imitation_chain,2256.0,361.0,60.8688692884688,60.8329820900222,57.4408164522001,53.3513334934057,59.0582933168731,"0.754829931972789,0.858458049886621,0.418548752834467,0.405963718820862,0.777052154195011",0.5390271799405697,Major,A,9,1.2676390252914642,0.1795901266219688,0.5312857590910135,major,A,F#,minor,0.5181229770399364,F# minor
5334,26,8,imitation_chain,2413.0,363.0,60.5023939119001,60.7615790550112,57.3338092323513,53.2399759215406,58.4294133078058,"0.915873015873016,0.777596371882086,0.430702947845805,0.325034013605442,0.765442176870748",0.676534095714686,Minor,A#,10,1.7843380843059131,0.2402507821576135,0.6788924068360216,minor,a#,B-,minor,0.5556435283896308,B- minor
5477,26,9,imitation_chain,2454.0,369.0,61.1647903499778,61.283079621644,57.2231903271143,52.8572223519286,57.9883817753439,"0.911269841269841,0.892517006802721,0.349614512471655,0.439206349206349,0.719024943310657",0.676534095714686,Minor,A#,10,1.7843380843059131,0.2402507821576135,0.6788924068360216,minor,a#,B-,minor,0.5556435283896308,B- minor
6748,26,10,imitation_chain,2527.0,451.0,61.4884888909151,61.3629531644013,56.0928599989232,53.2734345080673,56.2126563178382,"0.719297052154195,0.80015873015873,0.303038548752834,0.383038548752834,0.660294784580499",0.7533851144040316,Major,C#,1,1.06996546834646,0.2006337651340556,0.7678562843887949,major,C#,C#,major,0.774863712893093,C# major
7157,26,11,imitation_chain,3040.0,476.0,60.9529667671337,61.0789018861688,56.9575028222858,53.1006664566477,56.5393148796597,"0.738299319727891,0.616462585034014,0.326780045351474,0.301814058956916,0.568820861678005",0.7061527830415755,Major,A,9,1.348722865327426,0.2264196472133403,0.7044460759546666,major,A,F#,minor,0.4738339673038336,F# minor
65,27,1,imitation_chain,27.0,1.0,61.50459858603,63.0308722930945,50.8225768827146,61.6184019885915,62.9121330988839,"0.650566893424036,0.633718820861678,0.300793650793651,0.581609977324263,1.36557823129252",0.5781677008388689,Minor,D#,3,1.001907571813197,0.2299354346635725,0.5664681327055588,minor,d#,C,minor,0.4497159927829577,C minor
3344,27,2,imitation_chain,239.0,220.0,62.0889249678421,63.9431168128139,54.6032156078213,61.9055631510508,63.0255774909188,"0.831201814058957,0.870657596371882,0.556916099773242,0.547301587301587,0.904897959183673",0.6158156196536336,Minor,G,7,1.0943302770720795,0.1795006045709644,0.5824929985773131,minor,g,C,major,0.48045433659559583,C major
4469,27,3,imitation_chain,1644.0,305.0,61.5116536355938,63.7616698172559,54.3042487986584,56.0272176253989,61.2691801596156,"0.616054421768708,0.548095238095238,0.579183673469387,0.58015873015873,0.662766439909297",0.6796361964088448,Minor,F#,6,1.2423287549022477,0.1900902275246493,0.648955110016837,minor,f#,C#,minor,0.6405034927803754,C# minor
4795,27,4,imitation_chain,2050.0,329.0,48.5621522373755,51.4701777051342,44.3222264934189,41.9377420736749,48.796951038294,"0.656349206349206,0.543310657596372,0.644104308390023,0.209387755102041,0.61031746031746",0.862227133448822,Major,C#,1,1.1334769634012598,0.2059963724893208,0.8548989101489095,major,C#,C#,minor,0.7597736860793294,C# minor
5369,27,5,imitation_chain,2190.0,363.0,60.8449400338166,63.7346319495636,56.5338143975882,54.7901637663752,59.7813400767737,"0.627619047619048,0.628480725623583,0.626077097505669,0.533061224489796,0.765714285714286",0.6491908244618729,Minor,A,9,1.4245672000531002,0.2329811750488089,0.636298250890423,minor,a,C,major,0.5423166817760025,C major
